Id,SalePrice
1554,123438.05869924938
1555,169862.8937517881
1556,86218.99390785408
1557,102520.07923346036
1558,109721.97347198377
1559,95943.86710142563
1560,138678.52665186115
1561,134693.21244846005
1562,131982.6300735872
1563,121063.75873880622
1564,164248.66298241442
1565,155902.42823989436
1566,237818.23769217794
1567,85281.96409781418
1568,229691.2584250673
1569,133172.3225677184
1570,144138.2220592938
1571,120847.20377008422
1572,141410.91769243806
1573,248975.2798093918
1574,124356.48603847722
1575,266344.63862780406
1576,238061.52120335997
1577,179078.50021673224
1578,123743.46581509788
1579,144391.2512144992
1580,190796.7776081714
1581,149607.9845734973
1582,118398.35500533791
1583,329653.8429259763
1584,231486.13231845043
1585,149238.0109416794
1586,75036.58750347685
1587,108623.16528659845
1588,141354.8696757431
1589,104782.27913711572
1590,138834.5481257441
1591,92078.07153522874
1592,122380.20522758941
1593,118954.69085991006
1594,113921.66232273317
1595,112649.51514190617
1596,220849.61302108582
1597,182377.00487883543
1598,191477.00964041552
1599,185726.32561280628
1600,184142.65434318167
1601,68317.95791149777
1602,123785.915386697
1603,64152.5415638282
1604,279675.1215674625
1605,252945.1622386184
1606,164562.86652833433
1607,190154.50377002775
1608,206329.71899107884
1609,176478.63062580698
1610,141925.89514463895
1611,135620.06127184693
1612,170459.8309262787
1613,164889.55547367487
1614,138273.58291337473
1615,97196.2092725028
1616,93268.78742485098
1617,102507.55672497135
1618,124459.08837951157
1619,130460.20529485599
1620,190792.97870353254
1621,137023.7019310729
1622,137352.42736626326
1623,302332.5267748828
1624,232385.19467812707
1625,117081.81300396753
1626,170865.55068653522
1627,192107.02636926356
1628,288005.3494583091
1629,176732.49697165532
1630,377464.0328478466
1631,204411.36238053045
1632,232461.4079746544
1633,170163.05105353374
1634,182120.12542054043
1635,170466.8968521602
1636,157721.30774783946
1637,188149.7590161074
1638,196960.04544349312
1639,178996.2799438483
1640,248921.12584320354
1641,187456.99437547292
1642,237937.71719367182
1643,223703.4493273392
1644,231636.79997132276
1645,211452.923010847
1646,158032.44163289818
1647,155948.44225858108
1648,122423.09104962907
1649,127898.87209449148
1650,112406.92459890892
1651,118664.44716009975
1652,113432.27740020675
1653,113390.82389190047
1654,149891.29975852533
1655,145310.6346619661
1656,147667.33897402862
1657,150941.8084666992
1658,151153.26537190579
1659,125229.6571692327
1660,149008.98189941552
1661,460149.71075427
1662,381417.9084065965
1663,373201.0579507402
1664,590874.7931620321
1665,292172.6963848502
1666,329305.98412633437
1667,379620.11239994765
1668,324567.04820495745
1669,290764.3832090064
1670,331604.17642371287
1671,265997.6123698022
1672,442408.6977441826
1673,281043.56953997695
1674,235889.6617522279
1675,200347.45544851955
1676,200116.3696662044
1677,216298.57961687018
1678,543619.9100576119
1679,383755.61122236424
1680,313372.2606827096
1681,241696.49785473396
1682,302345.41878534306
1683,191037.3317083832
1684,188395.82033842916
1685,179771.9792521222
1686,183577.83102645737
1687,179598.390745769
1688,197926.29303031982
1689,202862.08969851403
1690,198363.32044067423
1691,186369.10377358602
1692,251087.60363180994
1693,174822.09097396128
1694,177582.34831282552
1695,166103.77178542202
1696,273968.0826934887
1697,165835.3105463681
1698,364587.20659178734
1699,313532.0272449864
1700,249594.328557842
1701,269518.70892199734
1702,245047.37862707605
1703,248931.3009324281
1704,287710.1436473741
1705,233325.03295389147
1706,485082.59229209716
1707,193148.29812926307
1708,196261.26661945207
1709,269952.43835373817
1710,218457.50953033345
1711,256225.59413303816
1712,249791.56936583092
1713,272736.7680499483
1714,222531.39591094528
1715,198184.0137966694
1716,182437.0908185627
1717,178193.01844615617
1718,136417.5096628694
1719,209776.94713358063
1720,249081.07563021968
1721,178703.78177859966
1722,128304.3063110981
1723,160344.0344794742
1724,197838.44232626315
1725,235495.63034201803
1726,191880.704136106
1727,157835.79086549234
1728,185699.59864924432
1729,144331.23967006657
1730,153463.4221996411
1731,119368.0488105749
1732,124542.7522208951
1733,112231.98637523939
1734,119869.7283566994
1735,130677.82050874594
1736,110936.86883787347
1737,296635.49032979173
1738,230311.52889104187
1739,255740.50856063885
1740,211434.7852742571
1741,192334.54814910647
1742,169495.2459171816
1743,180406.43189183256
1744,329062.44820674986
1745,204037.5005204544
1746,233879.30144732914
1747,217897.06222795814
1748,232458.35009946369
1749,150291.0468330294
1750,144218.35503327116
1751,262692.9294261187
1752,109877.87786554373
1753,145304.63916882258
1754,220132.48099929938
1755,158930.0696489765
1756,123774.17117114892
1757,111440.6176984733
1758,133380.2362286334
1759,149454.78165328017
1760,167382.8929112846
1761,162462.68909494334
1762,161939.91718471402
1763,177957.49359165714
1764,111944.34813245045
1765,180231.0900701403
1766,196551.27776255406
1767,242844.5670739217
1768,128126.74480053812
1769,166605.76619010392
1770,141778.97558619123
1771,120669.86068981791
1772,138177.53019335578
1773,126267.48045313104
1774,159663.6684541122
1775,124650.27661224394
1776,121773.52095797007
1777,101426.9434744341
1778,135204.20218576066
1779,110287.27088728746
1780,179621.34913133693
1781,117486.93470645227
1782,88481.23060840787
1783,142862.47293799312
1784,100019.26010254046
1785,114694.04107418098
1786,124893.55275101538
1787,166284.2125904009
1788,64673.14305166468
1789,96110.20387027675
1790,86093.15268482995
1791,206205.944419466
1792,149242.8314438945
1793,133605.16066967184
1794,149082.62728754946
1795,128467.81768889695
1796,120524.18228287024
1797,143282.5363594186
1798,111151.55628104997
1799,103885.51755360697
1800,118913.60188057598
1801,121132.35010577354
1802,136237.37175862244
1803,146583.67483687337
1804,139523.24887446666
1805,132638.09208368184
1806,125322.65799070131
1807,144093.1479958063
1808,116528.34242675707
1809,107374.44724363576
1810,137661.5605382594
1811,90133.42689030022
1812,94498.20659287865
1813,122879.2407562257
1814,85368.34377294738
1815,62791.92876395416
1816,93844.26919647986
1817,110368.50723846974
1818,153960.94815748316
1819,134366.7909541524
1820,78446.74935285309
1821,115101.90953647625
1822,146429.53851219759
1823,64856.491083991146
1824,131144.00816674062
1825,129326.53540206514
1826,103918.12104254031
1827,110642.42364818278
1828,131332.7215418935
1829,114197.29375016378
1830,135421.63045387118
1831,132007.9653845298
1832,90566.80688680604
1833,138053.64257154285
1834,131032.08373925196
1835,133306.49102191732
1836,125390.62616949934
1837,85052.60448417749
1838,134717.8437391457
1839,94936.67144927525
1840,142166.60216550608
1841,132413.45524986007
1842,92824.88407479863
1843,133892.5652838512
1844,133684.68928983103
1845,138693.3854092383
1846,158271.108741263
1847,168004.19687240245
1848,50782.567040493326
1849,92231.34535847142
1850,113382.63211734148
1851,150859.62491733982
1852,117788.16663645484
1853,134692.6697861884
1854,167527.06097291416
1855,152751.7737098476
1856,236441.14170142787
1857,130599.55066770125
1858,148129.386862879
1859,123491.76807742557
1860,171336.11785081815
1861,122731.89184499641
1862,323003.7111561265
1863,319281.6557673323
1864,319316.6218078689
1865,334202.51232572255
1866,332285.9321327689
1867,239921.52175924255
1868,309761.3399173296
1869,216915.39556986355
1870,228324.6267986132
1871,245235.4571692904
1872,179601.99104922556
1873,232148.9900404797
1874,143754.6188472868
1875,202660.98416011487
1876,195851.00186586904
1877,216838.19652312822
1878,219403.7930355444
1879,121368.4252307643
1880,121082.72045607827
1881,261726.10888813937
1882,259285.03636650593
1883,190668.5681152834
1884,203319.1547425799
1885,257297.10718544497
1886,294485.4730290599
1887,228938.1372963133
1888,297867.62585353886
1889,173149.22489582075
1890,115012.93988525758
1891,147662.40831207437
1892,99616.71929619816
1893,125754.26926606195
1894,126636.09285337562
1895,140617.1364688303
1896,128975.12258168164
1897,125926.28638150396
1898,122646.42930025652
1899,145740.34772364583
1900,143240.39807550123
1901,136788.72097112352
1902,148110.202542883
1903,205164.44963963222
1904,133977.0376391765
1905,174177.91426034737
1906,113367.03499470417
1907,215786.34648415778
1908,122092.26710966302
1909,149297.48280938648
1910,130504.11851302393
1911,195002.499221998
1912,288930.5867927331
1913,161808.95064553095
1914,74752.34692849907
1915,295988.34052628215
1916,49705.65301594576
1917,260656.28107538624
1918,148802.1111647875
1919,178440.6309096321
1920,158147.61432952847
1921,403286.515739206
1922,305881.98572824127
1923,219433.78126027694
1924,238636.8043793103
1925,212603.17572239778
1926,386588.64821000927
1927,127290.52950346362
1928,161781.6399586762
1929,117591.22786085805
1930,144259.16660587222
1931,138517.58657813212
1932,132822.80135803492
1933,179483.1912469328
1934,182843.86583663433
1935,165765.90117472512
1936,187927.84053807007
1937,172468.6994846648
1938,163542.51323341302
1939,231038.37535412377
1940,190357.85101195026
1941,170227.15791358828
1942,172747.3520856628
1943,201628.63610987918
1944,316278.51250847697
1945,349356.2378009784
1946,143858.54855479475
1947,306672.78988012584
1948,172437.5122222856
1949,254129.9014894898
1950,169847.3358140033
1951,266727.14629776246
1952,230029.43545880498
1953,168031.61579692032
1954,183475.381337085
1955,127342.17098823847
1956,317482.8481122809
1957,154586.90854182112
1958,303709.8619766192
1959,149273.7090733055
1960,105021.25760340279
1961,115080.09550366113
1962,114539.52841332743
1963,122957.54545869383
1964,117875.37335765071
1965,145491.3596235929
1966,132952.53277383407
1967,260309.61211057063
1968,447407.38515826897
1969,369694.3477969458
1970,453752.28481696185
1971,511992.6974989999
1972,376538.4282605818
1973,262325.4423590225
1974,314301.2715799789
1975,387985.22287933796
1976,266169.0684148907
1977,349097.71020991023
1978,348620.3654681498
1979,304705.8163157584
1980,198497.20571960873
1981,327506.43209850235
1982,221159.94340650077
1983,203981.38040288363
1984,178105.38648905949
1985,238470.194120477
1986,227881.96703007282
1987,187801.9311707894
1988,178426.1745954911
1989,196644.42320958409
1990,211657.86984004034
1991,213032.18941422625
1992,219871.87557619734
1993,178620.2629507722
1994,246394.86797534028
1995,185150.74078588423
1996,248023.54309330712
1997,297986.2549275113
1998,329419.42013211385
1999,260425.54103359688
2000,283806.66840852425
2001,273247.4740135965
2002,236110.10923783353
2003,257074.00502868663
2004,273014.2465359651
2005,228409.67964856682
2006,206108.70032475152
2007,249974.63471220594
2008,195811.67398263203
2009,193336.39958388056
2010,199295.89273417153
2011,141554.69918549093
2012,174324.48928901853
2013,174662.3987130624
2014,185451.29393459804
2015,202494.29723559722
2016,188348.32478970636
2017,192276.38954779654
2018,123464.9410137148
2019,141818.1642183967
2020,119483.55955018543
2021,107818.14870783269
2022,182602.0952533393
2023,152510.618042313
2024,284224.65246212523
2025,381426.60083560337
2026,172030.65615729213
2027,158724.2068573434
2028,166793.233316201
2029,159460.97283256106
2030,274246.9041043686
2031,242307.62173522008
2032,260310.61899138868
2033,269215.99028859695
2034,176060.12590829827
2035,208219.53058371798
2036,207504.0440432908
2037,212440.5313978005
2038,342726.6901344826
2039,216922.29094783645
2040,333656.40959379275
2041,287171.1952956299
2042,198841.82018798168
2043,173593.32621672153
2044,183920.9071558082
2045,203299.76564028728
2046,151569.7586504774
2047,141469.96877881297
2048,136437.22601677434
2049,153032.91403339943
2050,161674.33468505024
2051,102233.82592448936
2052,125446.59821114173
2053,140316.4828785825
2054,85354.3222728169
2055,139861.34924379407
2056,145800.03675758137
2057,119000.40086686448
2058,219894.0654176366
2059,137075.67865337382
2060,172980.2355652545
2061,181988.51342099966
2062,124792.11733163704
2063,110143.90944745911
2064,127575.48923746072
2065,111993.49397536155
2066,165129.42333049816
2067,112670.38608937275
2068,149284.75347626946
2069,80113.3956858574
2070,96989.4623025449
2071,94169.49864303398
2072,137319.56498580342
2073,132032.63431497844
2074,188532.6371583833
2075,142352.66830968927
2076,111798.30195940676
2077,141526.68376615772
2078,116468.1813515131
2079,133789.49330136963
2080,111107.02479595531
2081,120902.2934379298
2082,130352.65289130923
2083,139852.98735224598
2084,98690.64735398321
2085,118443.83542328284
2086,138079.80342811046
2087,129543.84071997952
2088,110812.37927765601
2089,89663.63348059659
2090,128454.40798352456
2091,102056.305831497
2092,113593.79560326505
2093,124482.66574379893
2094,115805.56953275039
2095,149250.6538237021
2096,88705.81471515453
2097,92269.67439916557
2098,143283.610041496
2099,69255.2363170906
2100,79899.85405270479
2101,117618.3320577588
2102,134485.54735011066
2103,101404.2837396525
2104,152194.11915794652
2105,116496.94394460169
2106,61570.91575523005
2107,204999.41393554615
2108,103926.51550952758
2109,109667.5654172006
2110,127310.72813024028
2111,146369.54145811906
2112,126424.04477159344
2113,128009.22902622215
2114,125931.07319544282
2115,165340.67304591797
2116,116458.16878557706
2117,153234.71231141806
2118,130730.41473670086
2119,110094.82386475267
2120,116547.89194472527
2121,84969.38771158825
2122,103672.61839564718
2123,85712.79961302798
2124,155632.00898446026
2125,137249.76067658243
2126,165260.53532859895
2127,147593.804364942
2128,119648.39147097539
2129,74096.34457170987
2130,134902.9280082668
2131,139986.64535391642
2132,110910.81626830359
2133,122573.27165340132
2134,121614.37793478055
2135,94752.43634264253
2136,80489.83112464334
2137,120068.15123343731
2138,132686.90511655872
2139,149487.09875122865
2140,138385.12831737738
2141,144297.35188257892
2142,118991.1553479261
2143,134353.84083338684
2144,121547.86000360097
2145,138604.50261726847
2146,152794.70234799918
2147,150401.22659628562
2148,120925.59147897534
2149,139842.5980138696
2150,205738.15858909962
2151,119139.05639354211
2152,161446.9369457079
2153,188557.22222054034
2154,103623.06931692177
2155,137464.161004496
2156,282030.25860129844
2157,249787.0479328355
2158,231852.8647388639
2159,221740.55307714097
2160,182851.51533518554
2161,247863.2192334064
2162,499235.6074419694
2163,354552.8054952683
2164,244583.30846527946
2165,186478.77619279426
2166,141422.00015326875
2167,225116.47784043272
2168,190256.2146263737
2169,197271.49991713426
2170,219146.22066583642
2171,142778.27091967047
2172,132783.98315532066
2173,147615.3325308839
2174,231308.46740431763
2175,301008.3529354925
2176,300376.54449465626
2177,242815.38265092383
2178,225747.4616857001
2179,147135.45414970702
2180,252642.386192139
2181,192148.01711037455
2182,210310.34069661857
2183,193578.19387432333
2184,129221.60794525973
2185,132589.9997161253
2186,145937.373504787
2187,147228.41717176448
2188,152247.36819546405
2189,344232.524889209
2190,78554.99241547906
2191,80112.10916873568
2192,91276.22073558945
2193,103956.20731183997
2194,95309.96448863209
2195,104388.10673886474
2196,106241.64446816164
2197,112116.6539361482
2198,147107.20847040662
2199,187083.2095058867
2200,134702.40825219892
2201,134456.86261019856
2202,176811.24299836616
2203,134223.73584203987
2204,154086.42827348085
2205,112735.71964850817
2206,132367.53411692395
2207,177725.07682229645
2208,232067.42624362215
2209,206209.34298831018
2210,126157.56934841056
2211,114488.9214252864
2212,120186.57459143152
2213,95640.96812235145
2214,129902.5387026945
2215,104374.37147328969
2216,147650.29037203378
2217,57258.46741404998
2218,94553.50900286138
2219,85372.66955948688
2220,58249.12618653512
2221,297365.94013541914
2222,271315.83999191097
2223,265721.3376222765
2224,214121.34379135442
2225,137877.7147093214
2226,189888.14239017497
2227,205213.4749508252
2228,254208.0822209847
2229,257766.50831109885
2230,140892.05197104724
2231,199859.08681065557
2232,177479.77660050624
2233,199315.18398866587
2234,246092.92805673042
2235,214314.97713154697
2236,281325.08093741024
2237,340888.6530293254
2238,218892.25927075738
2239,120156.49220830809
2240,159661.19271510481
2241,153034.47586562968
2242,126952.86174970625
2243,131508.3582351315
2244,116372.92830011326
2245,111094.1197559033
2246,140744.55167309922
2247,122546.05108783439
2248,122327.04823466745
2249,124950.42356312976
2250,122240.99244619765
2251,111793.7039154507
2252,175846.45283923738
2253,149165.3339067728
2254,166623.54877001457
2255,190277.9110658754
2256,175648.23720550205
2257,210515.64396471175
2258,154966.8298785879
2259,167469.49270856075
2260,110924.349359309
2261,182199.71958364744
2262,205833.0245750624
2263,338426.0002132974
2264,544114.6872258921
2265,159489.32772785175
2266,283278.97257329687
2267,375586.60624288954
2268,409280.7193115448
2269,145313.8980056104
2270,191879.08658856153
2271,216894.74976012946
2272,205475.18231308158
2273,157532.5946870107
2274,184887.75288025665
2275,165215.98839711235
2276,190229.26454400207
2277,185755.3515346592
2278,133471.02131796093
2279,135329.44265097787
2280,108312.6967637992
2281,176492.7611748282
2282,191785.179686358
2283,118733.0878582917
2284,134021.95605876975
2285,138398.03622208288
2286,117539.83444191513
2287,339074.5298666289
2288,252865.77599092448
2289,372626.33074598
2290,458023.24534905795
2291,300108.7223907681
2292,457541.8291948947
2293,494302.03761606145
2294,388943.31961930165
2295,483802.0975022636
2296,288839.8572599151
2297,311345.915154647
2298,315304.67631407053
2299,375471.86501372274
2300,325864.864609739
2301,268778.1274205703
2302,243713.84774232146
2303,233572.60153263027
2304,236441.14387407788
2305,200297.58975517642
2306,203112.75876065905
2307,200537.41001881307
2308,228354.60874484424
2309,275309.73177614616
2310,202414.14414129674
2311,212146.8490603299
2312,173290.6009769339
2313,179577.32806126756
2314,170267.68207184764
2315,177699.03312752783
2316,187369.34137439742
2317,190540.75466945037
2318,174449.70285474698
2319,177508.23117449097
2320,175234.2696630983
2321,251941.71550603205
2322,187265.68177835512
2323,188968.49505748975
2324,185928.0386281295
2325,218826.47497159895
2326,175456.86909323587
2327,209780.27909005544
2328,226353.55053598265
2329,186951.71571853498
2330,183115.09713827824
2331,366999.84862507205
2332,399336.0312274859
2333,329593.551156976
2334,246057.61865301052
2335,267229.71585981996
2336,330054.79382272606
2337,190425.77016517936
2338,269911.0739693866
2339,223187.35854066897
2340,399317.13303134457
2341,223590.4772198773
2342,235549.53852226943
2343,236642.35741062957
2344,216429.84000201512
2345,233475.9169118656
2346,200375.29657175447
2347,187477.28810486503
2348,231711.715666057
2349,161994.79972244392
2350,287262.3391589349
2351,246474.75088825513
2352,249148.29594494763
2353,234814.69243990708
2354,132235.04659272812
2355,149203.73098599986
2356,157846.497530502
2357,192427.9306490715
2358,189750.56027233918
2359,145637.3517882057
2360,114190.41101048648
2361,133131.71587720225
2362,276254.4554598732
2363,132638.8581636044
2364,167286.74114440987
2365,230967.51844396943
2366,182482.7548574176
2367,209290.76057329192
2368,211579.03898353546
2369,211809.5612150863
2370,164494.29827356
2371,168440.0239131633
2372,187107.46982955828
2373,281167.2872074447
2374,339765.2104589605
2375,256195.78559648816
2376,314080.9738521426
2377,388061.07769849594
2378,139545.30037481082
2379,208912.92963076284
2380,147393.73642032573
2381,165059.0826764933
2382,204689.42291168423
2383,201796.55646297548
2384,246597.86011526905
2385,150572.5919711815
2386,130735.4547933381
2387,130037.07581996737
2388,103012.00247143938
2389,122867.50960465455
2390,127792.46048237251
2391,136087.5914776252
2392,103726.73692149163
2393,161930.0011433402
2394,136622.85314327807
2395,209661.3679030486
2396,139897.30869703923
2397,228060.68424649068
2398,125283.33312412215
2399,67062.62141065675
2400,64704.60479414175
2401,110447.73108874404
2402,131908.97369357842
2403,146980.50329420515
2404,145227.82991437786
2405,159613.48392323108
2406,141964.32763445427
2407,119249.23520362735
2408,135308.61664039185
2409,119893.1630679107
2410,183106.81637744783
2411,110337.8375649385
2412,151308.1394507284
2413,119919.31182264889
2414,145017.58764903783
2415,137111.8455758434
2416,111829.72757983828
2417,119963.99689966299
2418,124712.09681426278
2419,117414.95953874604
2420,124060.90141992473
2421,163735.579984881
2422,110499.49278014843
2423,107093.00803956
2424,153086.5315082518
2425,242982.70454124562
2426,119260.78084315019
2427,116565.7222459573
2428,194953.66547484457
2429,108227.37626307597
2430,131203.80279753616
2431,111992.57130659185
2432,132702.2304904073
2433,135053.71210227793
2434,133520.50986832584
2435,149081.09695014884
2436,97971.16942646267
2437,108587.06243205043
2438,121588.23722017645
2439,111072.05464231268
2440,120128.40293204285
2441,102351.04759092911
2442,104341.83031912574
2443,118902.80614515053
2444,132631.50853512835
2445,92787.1566366154
2446,119403.40699449857
2447,187937.5266590831
2448,138637.3868160167
2449,108661.45749313894
2450,136798.11191812844
2451,137014.55506193617
2452,179954.41742691674
2453,90293.1637193894
2454,106840.49068300826
2455,109555.26249962427
2456,124998.83727162424
2457,124312.20531439006
2458,130373.9504434776
2459,103929.38294474782
2460,137787.5981152103
2461,116879.09555244716
2462,131944.99477889962
2463,117785.4809579172
2464,178749.07920745807
2465,127833.05722816392
2466,111550.05255381778
2467,152924.00080788403
2468,97816.93957973372
2469,95651.08142913655
2470,187948.9601733682
2471,231851.48866877233
2472,163261.4162621089
2473,115561.6805146766
2474,94323.80750916284
2475,216750.21189532225
2476,116070.38106478692
2477,126115.0605351689
2478,151042.6013979981
2479,107363.9517090657
2480,142551.84902388882
2481,121843.23744714854
2482,130416.11595788474
2483,110489.64587274422
2484,116955.32669167822
2485,123423.48252108529
2486,152603.14044565387
2487,175364.8428058075
2488,166575.01267329857
2489,158457.53467661387
2490,145334.81702194727
2491,78902.75142985574
2492,188441.54529711299
2493,154600.2853643872
2494,129943.10489278074
2495,85886.96282458388
2496,233865.90544307526
2497,158370.5897577396
2498,106266.65285797176
2499,84012.17164298924
2500,132437.09884407
2501,132640.94522562466
2502,151088.8129796179
2503,93501.70481226472
2504,213070.28214077462
2505,231978.08960646825
2506,253090.85295720113
2507,295094.9836892492
2508,253259.514955333
2509,213818.85319841577
2510,225879.74115249992
2511,177623.06160123547
2512,211420.1251501299
2513,228574.3331541455
2514,258829.06260965095
2515,136639.0922618031
2516,170004.4565874539
2517,138074.42943968822
2518,149136.178196156
2519,232406.73836453888
2520,207476.4485814406
2521,190032.48588681858
2522,226730.70746641073
2523,122079.25447851646
2524,134496.00237476043
2525,133993.04214863072
2526,133685.90130271524
2527,118056.99194461563
2528,116987.7595477131
2529,141471.81886739848
2530,122867.6098513799
2531,270869.48343326297
2532,234286.3008090592
2533,198924.76249883164
2534,242036.4821964389
2535,318253.6900973617
2536,228438.55763102838
2537,241483.58523090478
2538,180402.32921781467
2539,193072.83616812064
2540,177480.08964859863
2541,185145.5966803159
2542,159967.4947296128
2543,137482.9258452436
2544,111999.1897784634
2545,125232.18625939319
2546,116317.94349665732
2547,140246.4802489376
2548,150346.40129526792
2549,154255.5827242833
2550,1973295.898507634
2551,154988.80941525137
2552,127015.59013438705
2553,77782.87004161533
2554,97492.86876994124
2555,116525.9138488357
2556,99633.52627578324
2557,101638.54113745331
2558,145037.3333433253
2559,122123.92910925351
2560,132443.0055663054
2561,128321.35629452251
2562,121022.58672589656
2563,121835.9220033252
2564,179468.28516205237
2565,116841.4913988648
2566,150114.08287554595
2567,129535.65195748421
2568,188872.56466439622
2569,183607.4776071125
2570,130982.29922436937
2571,164267.867779753
2572,163883.49288886986
2573,208463.57782711403
2574,207634.43266703142
2575,128028.9132381105
2576,120998.81971125814
2577,137251.39130749143
2578,88427.38423996145
2579,56104.238217636856
2580,115887.68452457401
2581,132687.97929802406
2582,123020.70642077381
2583,276007.4247550928
2584,165584.6747399881
2585,188990.3109366433
2586,238778.46998280435
2587,195341.49120826175
2588,134195.81087245943
2589,147184.3658641162
2590,221069.17839064266
2591,230751.95515391405
2592,207400.59444891693
2593,248285.39548533646
2594,166533.07809070213
2595,195529.07377874604
2596,309199.6825272256
2597,176435.36458692647
2598,286725.3841014771
2599,342114.6266078814
2600,197466.01986552036
2601,146683.44054351767
2602,101761.18381665496
2603,103943.72566155727
2604,97262.49555263757
2605,106516.15849330257
2606,145732.3306318861
2607,202771.71925139765
2608,186832.97356064036
2609,163807.97915773035
2610,101725.64619859705
2611,145666.6261551011
2612,150099.33332275113
2613,118602.22619527476
2614,117622.99963544552
2615,144770.6965412784
2616,152597.8231884022
2617,177380.2766581798
2618,207034.22004424923
2619,202482.22117131998
2620,184886.61326057953
2621,164960.96472915157
2622,176865.28117492463
2623,244098.8896284373
2624,294431.6068026227
2625,301915.378794994
2626,163296.29034864114
2627,155811.0347766815
2628,427142.17126591364
2629,476789.8471857576
2630,324691.0096968373
2631,450008.5365022463
2632,370494.7236338342
2633,294868.25644804013
2634,418662.5143447931
2635,152272.2465157716
2636,185759.34066967666
2637,171725.63472118232
2638,264040.5806445099
2639,181426.14103464334
2640,144285.77471182862
2641,106498.5626232069
2642,194068.00532659504
2643,116924.6703047194
2644,131422.23680503824
2645,120250.37363321219
2646,111218.83549250971
2647,124452.39446820747
2648,153003.11938091577
2649,137201.6092427552
2650,134161.50765374053
2651,147276.72406914117
2652,390473.0280938538
2653,247940.60595470268
2654,228556.7783784118
2655,398920.5264481257
2656,304656.8476495177
2657,350792.66579959897
2658,287622.37744014274
2659,279294.636128989
2660,338304.4018431369
2661,337915.56876113167
2662,347504.1485656034
2663,281295.22663771734
2664,263963.63469845447
2665,304834.76860178576
2666,269231.98003054335
2667,174245.2621011726
2668,179698.59893385606
2669,177429.49156672557
2670,277735.35430377483
2671,181335.60920112976
2672,202126.35719280937
2673,216960.12382265963
2674,216088.68508735317
2675,172915.2210231905
2676,201397.59125596686
2677,194927.46866013008
2678,236800.40660390267
2679,270149.82317387796
2680,276783.44152253674
2681,398665.73877144034
2682,323290.6275864566
2683,593372.3579360787
2684,305867.4114426429
2685,331141.87411533145
2686,252618.55114364243
2687,300664.9503371296
2688,211090.17783459535
2689,192594.10343312763
2690,448777.4023235086
2691,181736.63300749852
2692,139096.44125374593
2693,198910.18946932632
2694,138211.17726838656
2695,194115.8077186498
2696,185902.29552541024
2697,182772.92118980116
2698,208789.75616978013
2699,176997.83551530214
2700,155199.20527017364
2701,152872.35342169582
2702,120617.36066568705
2703,138247.10657096046
2704,136513.4890078113
2705,112243.47195357355
2706,110871.13098884028
2707,115680.42502605903
2708,119752.06939970554
2709,98022.03604946178
2710,117767.30889454774
2711,324026.6888619041
2712,388242.1430310059
2713,178756.7662568676
2714,158950.26672696884
2715,164605.66140080692
2716,151947.71475787222
2717,203233.05291667758
2718,222576.15158811928
2719,150755.99396502908
2720,176084.45250551292
2721,129221.72964601524
2722,171944.9433022567
2723,152537.34025954825
2724,124606.25992934505
2725,122281.71908524635
2726,138200.64496081526
2727,193859.26952524742
2728,167999.7337779403
2729,136542.31657093024
2730,133690.90558220964
2731,120304.20452952477
2732,117811.44873734513
2733,152479.57529750813
2734,144196.57622310997
2735,131171.2653179606
